id,family_id,split,style,question,intent,skill,entities,expected_action,backend_sources,response_strategy,must_do,must_not,clarification_question,notes
DISH_001-09,DISH_001,train,no_accent,Toi can may rua bat duoi 15 trieu,DISHWASHER_ADVICE,DISHWASHER_ADVISOR,"{""people"": ""extract_if_present"", ""budget"": ""extract_if_present"", ""installation"": ""extract_if_present""}",EXTRACT_REQUIREMENTS_AND_FILTER,"[""PRODUCT_DB"", ""KNOWLEDGE_DB"", ""SKILL_RULES""]",ADVICE_WITH_PRODUCTS,"[""Map household/load/installation constraints to product attributes.""]","[""Do not invent product, price, stock, promotion, ranking or specification."", ""Use only verified backend/system data for factual commerce claims.""]",,
DISH_001-10,DISH_001,train,natural,Nhà 6 người nên mua máy rửa bát cỡ nào?,DISHWASHER_ADVICE,DISHWASHER_ADVISOR,"{""people"": ""extract_if_present"", ""budget"": ""extract_if_present"", ""installation"": ""extract_if_present""}",EXTRACT_REQUIREMENTS_AND_FILTER,"[""PRODUCT_DB"", ""KNOWLEDGE_DB"", ""SKILL_RULES""]",ADVICE_WITH_PRODUCTS,"[""Map household/load/installation constraints to product attributes.""]","[""Do not invent product, price, stock, promotion, ranking or specification."", ""Use only verified backend/system data for factual commerce claims.""]",,
DISH_001-11,DISH_001,train,no_accent,Nha 6 nguoi nen mua may rua bat co nao?,DISHWASHER_ADVICE,DISHWASHER_ADVISOR,"{""people"": ""extract_if_present"", ""budget"": ""extract_if_present"", ""installation"": ""extract_if_present""}",EXTRACT_REQUIREMENTS_AND_FILTER,"[""PRODUCT_DB"", ""KNOWLEDGE_DB"", ""SKILL_RULES""]",ADVICE_WITH_PRODUCTS,"[""Map household/load/installation constraints to product attributes.""]","[""Do not invent product, price, stock, promotion, ranking or specification."", ""Use only verified backend/system data for factual commerce claims.""]",,
VAC_001-01,VAC_001,validation,natural,Nhà 80m2 nên mua robot hút bụi loại nào?,VACUUM_ADVICE,VACUUM_ADVISOR,"{""area_m2"": ""extract_if_present"", ""pets"": ""extract_if_present"", ""budget"": ""extract_if_present"", ""floor_type"": ""extract_if_present""}",EXTRACT_REQUIREMENTS_AND_FILTER,"[""PRODUCT_DB"", ""KNOWLEDGE_DB""]",ADVICE_WITH_PRODUCTS,"[""Use suction, navigation, mop, anti-tangle and floor compatibility only if present in data.""]","[""Do not invent product, price, stock, promotion, ranking or specification."", ""Use only verified backend/system data for factual commerce claims.""]",,
VAC_001-02,VAC_001,validation,no_accent,Nha 80m2 nen mua robot hut bui loai nao?,VACUUM_ADVICE,VACUUM_ADVISOR,"{""area_m2"": ""extract_if_present"", ""pets"": ""extract_if_present"", ""budget"": ""extract_if_present"", ""floor_type"": ""extract_if_present""}",EXTRACT_REQUIREMENTS_AND_FILTER,"[""PRODUCT_DB"", ""KNOWLEDGE_DB""]",ADVICE_WITH_PRODUCTS,"[""Use suction, navigation, mop, anti-tangle and floor compatibility only if present in data.""]","[""Do not invent product, price, stock, promotion, ranking or specification."", ""Use only verified backend/system data for factual commerce claims.""]",,
VAC_001-03,VAC_001,validation,natural,Nhà có thú cưng nên chọn robot hút bụi ra sao?,VACUUM_ADVICE,VACUUM_ADVISOR,"{""area_m2"": ""extract_if_present"", ""pets"": ""extract_if_present"", ""budget"": ""extract_if_present"", ""floor_type"": ""extract_if_present""}",EXTRACT_REQUIREMENTS_AND_FILTER,"[""PRODUCT_DB"", ""KNOWLEDGE_DB""]",ADVICE_WITH_PRODUCTS,"[""Use suction, navigation, mop, anti-tangle and floor compatibility only if present in data.""]","[""Do not invent product, price, stock, promotion, ranking or specification."", ""Use only verified backend/system data for factual commerce claims.""]",,
VAC_001-04,VAC_001,validation,no_accent,Nha co thu cung nen chon robot hut bui ra sao?,VACUUM_ADVICE,VACUUM_ADVISOR,"{""area_m2"": ""extract_if_present"", ""pets"": ""extract_if_present"", ""budget"": ""extract_if_present"", ""floor_type"": ""extract_if_present""}",EXTRACT_REQUIREMENTS_AND_FILTER,"[""PRODUCT_DB"", ""KNOWLEDGE_DB""]",ADVICE_WITH_PRODUCTS,"[""Use suction, navigation, mop, anti-tangle and floor compatibility only if present in data.""]","[""Do not invent product, price, stock, promotion, ranking or specification."", ""Use only verified backend/system data for factual commerce claims.""]",,
VAC_001-05,VAC_001,validation,natural,Robot nào vừa hút vừa lau tốt?,VACUUM_ADVICE,VACUUM_ADVISOR,"{""area_m2"": ""extract_if_present"", ""pets"": ""extract_if_present"", ""budget"": ""extract_if_present"", ""floor_type"": ""extract_if_present""}",EXTRACT_REQUIREMENTS_AND_FILTER,"[""PRODUCT_DB"", ""KNOWLEDGE_DB""]",ADVICE_WITH_PRODUCTS,"[""Use suction, navigation, mop, anti-tangle and floor compatibility only if present in data.""]","[""Do not invent product, price, stock, promotion, ranking or specification."", ""Use only verified backend/system data for factual commerce claims.""]",,
VAC_001-06,VAC_001,validation,no_accent,Robot nao vua hut vua lau tot?,VACUUM_ADVICE,VACUUM_ADVISOR,"{""area_m2"": ""extract_if_present"", ""pets"": ""extract_if_present"", ""budget"": ""extract_if_present"", ""floor_type"": ""extract_if_present""}",EXTRACT_REQUIREMENTS_AND_FILTER,"[""PRODUCT_DB"", ""KNOWLEDGE_DB""]",ADVICE_WITH_PRODUCTS,"[""Use suction, navigation, mop, anti-tangle and floor compatibility only if present in data.""]","[""Do not invent product, price, stock, promotion, ranking or specification."", ""Use only verified backend/system data for factual commerce claims.""]",,
VAC_001-07,VAC_001,validation,natural,Tôi cần máy hút bụi cầm tay dưới 5 triệu,VACUUM_ADVICE,VACUUM_ADVISOR,"{""area_m2"": ""extract_if_present"", ""pets"": ""extract_if_present"", ""budget"": ""extract_if_present"", ""floor_type"": ""extract_if_present""}",EXTRACT_REQUIREMENTS_AND_FILTER,"[""PRODUCT_DB"", ""KNOWLEDGE_DB""]",ADVICE_WITH_PRODUCTS,"[""Use suction, navigation, mop, anti-tangle and floor compatibility only if present in data.""]","[""Do not invent product, price, stock, promotion, ranking or specification."", ""Use only verified backend/system data for factual commerce claims.""]",,
VAC_001-08,VAC_001,validation,no_accent,Toi can may hut bui cam tay duoi 5 trieu,VACUUM_ADVICE,VACUUM_ADVISOR,"{""area_m2"": ""extract_if_present"", ""pets"": ""extract_if_present"", ""budget"": ""extract_if_present"", ""floor_type"": ""extract_if_present""}",EXTRACT_REQUIREMENTS_AND_FILTER,"[""PRODUCT_DB"", ""KNOWLEDGE_DB""]",ADVICE_WITH_PRODUCTS,"[""Use suction, navigation, mop, anti-tangle and floor compatibility only if present in data.""]","[""Do not invent product, price, stock, promotion, ranking or specification."", ""Use only verified backend/system data for factual commerce claims.""]",,
VAC_001-09,VAC_001,validation,natural,Nhà nhiều thảm thì robot hút bụi cần tính năng gì?,VACUUM_ADVICE,VACUUM_ADVISOR,"{""area_m2"": ""extract_if_present"", ""pets"": ""extract_if_present"", ""budget"": ""extract_if_present"", ""floor_type"": ""extract_if_present""}",EXTRACT_REQUIREMENTS_AND_FILTER,"[""PRODUCT_DB"", ""KNOWLEDGE_DB""]",ADVICE_WITH_PRODUCTS,"[""Use suction, navigation, mop, anti-tangle and floor compatibility only if present in data.""]","[""Do not invent product, price, stock, promotion, ranking or specification."", ""Use only verified backend/system data for factual commerce claims.""]",,
VAC_001-10,VAC_001,validation,no_accent,Nha nhieu tham thi robot hut bui can tinh nang gi?,VACUUM_ADVICE,VACUUM_ADVISOR,"{""area_m2"": ""extract_if_present"", ""pets"": ""extract_if_present"", ""budget"": ""extract_if_present"", ""floor_type"": ""extract_if_present""}",EXTRACT_REQUIREMENTS_AND_FILTER,"[""PRODUCT_DB"", ""KNOWLEDGE_DB""]",ADVICE_WITH_PRODUCTS,"[""Use suction, navigation, mop, anti-tangle and floor compatibility only if present in data.""]","[""Do not invent product, price, stock, promotion, ranking or specification."", ""Use only verified backend/system data for factual commerce claims.""]",,
COOK_001-01,COOK_001,train,natural,Bếp từ đôi nào phù hợp gia đình 4 người?,COOKING_APPLIANCE_ADVICE,COOKING_APPLIANCE_ADVISOR,"{""category"": ""extract"", ""people"": ""extract_if_present"", ""budget"": ""extract_if_present"", ""installation"": ""extract_if_present""}",EXTRACT_REQUIREMENTS_AND_FILTER,"[""PRODUCT_DB"", ""KNOWLEDGE_DB"", ""SKILL_RULES""]",ADVICE_WITH_PRODUCTS,"[""Use capacity/power/installation constraints from verified data.""]","[""Do not invent product, price, stock, promotion, ranking or specification."", ""Use only verified backend/system data for factual commerce claims.""]",,
COOK_001-02,COOK_001,train,no_accent,Bep tu doi nao phu hop gia dinh 4 nguoi?,COOKING_APPLIANCE_ADVICE,COOKING_APPLIANCE_ADVISOR,"{""category"": ""extract"", ""people"": ""extract_if_present"", ""budget"": ""extract_if_present"", ""installation"": ""extract_if_present""}",EXTRACT_REQUIREMENTS_AND_FILTER,"[""PRODUCT_DB"", ""KNOWLEDGE_DB"", ""SKILL_RULES""]",ADVICE_WITH_PRODUCTS,"[""Use capacity/power/installation constraints from verified data.""]","[""Do not invent product, price, stock, promotion, ranking or specification."", ""Use only verified backend/system data for factual commerce claims.""]",,
COOK_001-03,COOK_001,train,natural,Nồi cơm điện cho 5 người nên mua bao nhiêu lít?,COOKING_APPLIANCE_ADVICE,COOKING_APPLIANCE_ADVISOR,"{""category"": ""extract"", ""people"": ""extract_if_present"", ""budget"": ""extract_if_present"", ""installation"": ""extract_if_present""}",EXTRACT_REQUIREMENTS_AND_FILTER,"[""PRODUCT_DB"", ""KNOWLEDGE_DB"", ""SKILL_RULES""]",ADVICE_WITH_PRODUCTS,"[""Use capacity/power/installation constraints from verified data.""]","[""Do not invent product, price, stock, promotion, ranking or specification."", ""Use only verified backend/system data for factual commerce claims.""]",,
COOK_001-04,COOK_001,train,no_accent,Noi com dien cho 5 nguoi nen mua bao nhieu lit?,COOKING_APPLIANCE_ADVICE,COOKING_APPLIANCE_ADVISOR,"{""category"": ""extract"", ""people"": ""extract_if_present"", ""budget"": ""extract_if_present"", ""installation"": ""extract_if_present""}",EXTRACT_REQUIREMENTS_AND_FILTER,"[""PRODUCT_DB"", ""KNOWLEDGE_DB"", ""SKILL_RULES""]",ADVICE_WITH_PRODUCTS,"[""Use capacity/power/installation constraints from verified data.""]","[""Do not invent product, price, stock, promotion, ranking or specification."", ""Use only verified backend/system data for factual commerce claims.""]",,
COOK_001-05,COOK_001,train,slang,nồi cơm điện cho 5 người nên mua bn lít?,COOKING_APPLIANCE_ADVICE,COOKING_APPLIANCE_ADVISOR,"{""category"": ""extract"", ""people"": ""extract_if_present"", ""budget"": ""extract_if_present"", ""installation"": ""extract_if_present""}",EXTRACT_REQUIREMENTS_AND_FILTER,"[""PRODUCT_DB"", ""KNOWLEDGE_DB"", ""SKILL_RULES""]",ADVICE_WITH_PRODUCTS,"[""Use capacity/power/installation constraints from verified data.""]","[""Do not invent product, price, stock, promotion, ranking or specification."", ""Use only verified backend/system data for factual commerce claims.""]",,
COOK_001-06,COOK_001,train,natural,Lò vi sóng có nướng dưới 5 triệu,COOKING_APPLIANCE_ADVICE,COOKING_APPLIANCE_ADVISOR,"{""category"": ""extract"", ""people"": ""extract_if_present"", ""budget"": ""extract_if_present"", ""installation"": ""extract_if_present""}",EXTRACT_REQUIREMENTS_AND_FILTER,"[""PRODUCT_DB"", ""KNOWLEDGE_DB"", ""SKILL_RULES""]",ADVICE_WITH_PRODUCTS,"[""Use capacity/power/installation constraints from verified data.""]","[""Do not invent product, price, stock, promotion, ranking or specification."", ""Use only verified backend/system data for factual commerce claims.""]",,
COOK_001-07,COOK_001,train,no_accent,Lo vi song co nuong duoi 5 trieu,COOKING_APPLIANCE_ADVICE,COOKING_APPLIANCE_ADVISOR,"{""category"": ""extract"", ""people"": ""extract_if_present"", ""budget"": ""extract_if_present"", ""installation"": ""extract_if_present""}",EXTRACT_REQUIREMENTS_AND_FILTER,"[""PRODUCT_DB"", ""KNOWLEDGE_DB"", ""SKILL_RULES""]",ADVICE_WITH_PRODUCTS,"[""Use capacity/power/installation constraints from verified data.""]","[""Do not invent product, price, stock, promotion, ranking or specification."", ""Use only verified backend/system data for factual commerce claims.""]",,
COOK_001-08,COOK_001,train,natural,Nồi chiên không dầu cho gia đình 4 người nên bao nhiêu lít?,COOKING_APPLIANCE_ADVICE,COOKING_APPLIANCE_ADVISOR,"{""category"": ""extract"", ""people"": ""extract_if_present"", ""budget"": ""extract_if_present"", ""installation"": ""extract_if_present""}",EXTRACT_REQUIREMENTS_AND_FILTER,"[""PRODUCT_DB"", ""KNOWLEDGE_DB"", ""SKILL_RULES""]",ADVICE_WITH_PRODUCTS,"[""Use capacity/power/installation constraints from verified data.""]","[""Do not invent product, price, stock, promotion, ranking or specification."", ""Use only verified backend/system data for factual commerce claims.""]",,
COOK_001-09,COOK_001,train,no_accent,Noi chien khong dau cho gia dinh 4 nguoi nen bao nhieu lit?,COOKING_APPLIANCE_ADVICE,COOKING_APPLIANCE_ADVISOR,"{""category"": ""extract"", ""people"": ""extract_if_present"", ""budget"": ""extract_if_present"", ""installation"": ""extract_if_present""}",EXTRACT_REQUIREMENTS_AND_FILTER,"[""PRODUCT_DB"", ""KNOWLEDGE_DB"", ""SKILL_RULES""]",ADVICE_WITH_PRODUCTS,"[""Use capacity/power/installation constraints from verified data.""]","[""Do not invent product, price, stock, promotion, ranking or specification."", ""Use only verified backend/system data for factual commerce claims.""]",,
COOK_001-10,COOK_001,train,slang,nồi chiên ko dầu cho gia đình 4 người nên bn lít?,COOKING_APPLIANCE_ADVICE,COOKING_APPLIANCE_ADVISOR,"{""category"": ""extract"", ""people"": ""extract_if_present"", ""budget"": ""extract_if_present"", ""installation"": ""extract_if_present""}",EXTRACT_REQUIREMENTS_AND_FILTER,"[""PRODUCT_DB"", ""KNOWLEDGE_DB"", ""SKILL_RULES""]",ADVICE_WITH_PRODUCTS,"[""Use capacity/power/installation constraints from verified data.""]","[""Do not invent product, price, stock, promotion, ranking or specification."", ""Use only verified backend/system data for factual commerce claims.""]",,
COOK_001-11,COOK_001,train,natural,Bếp từ âm hay bếp từ dương phù hợp căn hộ?,COOKING_APPLIANCE_ADVICE,COOKING_APPLIANCE_ADVISOR,"{""category"": ""extract"", ""people"": ""extract_if_present"", ""budget"": ""extract_if_present"", ""installation"": ""extract_if_present""}",EXTRACT_REQUIREMENTS_AND_FILTER,"[""PRODUCT_DB"", ""KNOWLEDGE_DB"", ""SKILL_RULES""]",ADVICE_WITH_PRODUCTS,"[""Use capacity/power/installation constraints from verified data.""]","[""Do not invent product, price, stock, promotion, ranking or specification."", ""Use only verified backend/system data for factual commerce claims.""]",,
COOK_001-12,COOK_001,train,no_accent,Bep tu am hay bep tu duong phu hop can ho?,COOKING_APPLIANCE_ADVICE,COOKING_APPLIANCE_ADVISOR,"{""category"": ""extract"", ""people"": ""extract_if_present"", ""budget"": ""extract_if_present"", ""installation"": ""extract_if_present""}",EXTRACT_REQUIREMENTS_AND_FILTER,"[""PRODUCT_DB"", ""KNOWLEDGE_DB"", ""SKILL_RULES""]",ADVICE_WITH_PRODUCTS,"[""Use capacity/power/installation constraints from verified data.""]","[""Do not invent product, price, stock, promotion, ranking or specification."", ""Use only verified backend/system data for factual commerce claims.""]",,
TYPO_AC_001-01,TYPO_AC_001,train,natural,phong ngu 20m2 dung dieu hoa bao nhieu btu,AIR_CONDITIONER_SIZING,AIR_CONDITIONER_SIZING,"{""area_m2"": ""extract"", ""heat_load_factors"": ""extract_if_present""}",CALCULATE_THEN_SEARCH,"[""SKILL_RULES"", ""PRODUCT_DB""]",ADVICE_WITH_PRODUCTS,"[""Normalize unaccented/slang Vietnamese before classification.""]","[""Do not invent product, price, stock, promotion, ranking or specification."", ""Use only verified backend/system data for factual commerce claims.""]",,
TYPO_AC_001-02,TYPO_AC_001,train,natural,20 met vuong lap may lanh may ngua,AIR_CONDITIONER_SIZING,AIR_CONDITIONER_SIZING,"{""area_m2"": ""extract"", ""heat_load_factors"": ""extract_if_present""}",CALCULATE_THEN_SEARCH,"[""SKILL_RULES"", ""PRODUCT_DB""]",ADVICE_WITH_PRODUCTS,"[""Normalize unaccented/slang Vietnamese before classification.""]","[""Do not invent product, price, stock, promotion, ranking or specification."", ""Use only verified backend/system data for factual commerce claims.""]",,
TYPO_AC_001-03,TYPO_AC_001,train,natural,phong 4x5 dieu hoa 1hp dc ko,AIR_CONDITIONER_SIZING,AIR_CONDITIONER_SIZING,"{""area_m2"": ""extract"", ""heat_load_factors"": ""extract_if_present""}",CALCULATE_THEN_SEARCH,"[""SKILL_RULES"", ""PRODUCT_DB""]",ADVICE_WITH_PRODUCTS,"[""Normalize unaccented/slang Vietnamese before classification.""]","[""Do not invent product, price, stock, promotion, ranking or specification."", ""Use only verified backend/system data for factual commerce claims.""]",,
TYPO_AC_001-04,TYPO_AC_001,train,natural,20m tang cuoi huong tay thi 12k du ko,AIR_CONDITIONER_SIZING,AIR_CONDITIONER_SIZING,"{""area_m2"": ""extract"", ""heat_load_factors"": ""extract_if_present""}",CALCULATE_THEN_SEARCH,"[""SKILL_RULES"", ""PRODUCT_DB""]",ADVICE_WITH_PRODUCTS,"[""Normalize unaccented/slang Vietnamese before classification.""]","[""Do not invent product, price, stock, promotion, ranking or specification."", ""Use only verified backend/system data for factual commerce claims.""]",,
TYPO_AC_001-05,TYPO_AC_001,train,natural,phong 25m2 nen dung 12k hay 18k,AIR_CONDITIONER_SIZING,AIR_CONDITIONER_SIZING,"{""area_m2"": ""extract"", ""heat_load_factors"": ""extract_if_present""}",CALCULATE_THEN_SEARCH,"[""SKILL_RULES"", ""PRODUCT_DB""]",ADVICE_WITH_PRODUCTS,"[""Normalize unaccented/slang Vietnamese before classification.""]","[""Do not invent product, price, stock, promotion, ranking or specification."", ""Use only verified backend/system data for factual commerce claims.""]",,
TYPO_PRICE_001-01,TYPO_PRICE_001,train,natural,ftkb35 bn tien,PRODUCT_PRICE,,"{""product"": ""resolve_from_text_or_context""}",GET_CURRENT_PRICE,"[""PRICE_SERVICE"", ""PRODUCT_DB"", ""CLIENT_CONTEXT""]",DIRECT_TEMPLATE,"[""Resolve short product reference from context where possible.""]","[""Do not invent product, price, stock, promotion, ranking or specification."", ""Use only verified backend/system data for factual commerce claims.""]",,
